 SCF #           1  occupation of :
      2.00      2.00      2.00      2.00      2.00      2.00      2.00      2.00      2.00      2.00      2.00      0.00
 
 SCF #           2  occupation of :
      2.00      2.00      2.00      2.00      2.00      2.00      2.00      2.00      2.00      2.00      1.00      1.00
 
 SCF #           3  occupation of :
      2.00      2.00      2.00      2.00      2.00      2.00      2.00      2.00      2.00      1.00      2.00      1.00
 
