      0.00000     -3.11018     -3.11018       1.11863164314030E+75
      0.00000     -3.11018     -3.04797       1.69246410744666E+75
      0.00000     -3.11018     -2.98577       2.68799917886989E+75
      0.00000     -3.11018     -2.92357       4.37142161731209E+75
      0.00000     -3.11018     -2.86136       7.09906230895880E+75
      0.00000     -3.11018     -2.79916       1.13164231820338E+76
      0.00000     -3.11018     -2.73696       1.75403079617959E+76
      0.00000     -3.11018     -2.67475       2.63164692486941E+76
      0.00000     -3.11018     -2.61255       3.81478408929444E+76
      0.00000     -3.11018     -2.55034       5.33948858455481E+76
      0.00000     -3.11018     -2.48814       7.21590272256790E+76
      0.00000     -3.11018     -2.42594       9.41700338705181E+76
      0.00000     -3.11018     -2.36373       1.18705047835049E+77
      0.00000     -3.11018     -2.30153       1.44567350338464E+77
      0.00000     -3.11018     -2.23933       1.70145283368926E+77
      0.00000     -3.11018     -2.17712       1.93556843089732E+77
      0.00000     -3.11018     -2.11492       2.12866726793750E+77
      0.00000     -3.11018     -2.05272       2.26344962944077E+77
      0.00000     -3.11018     -1.99051       2.32724545801606E+77
      0.00000     -3.11018     -1.92831       2.31412988236099E+77
      0.00000     -3.11018     -1.86611       2.22620089132966E+77
      0.00000     -3.11018     -1.80390       2.07379533570853E+77
      0.00000     -3.11018     -1.74170       1.87461350952679E+77
      0.00000     -3.11018     -1.67950       1.65191210454205E+77
      0.00000     -3.11018     -1.61729       1.43207062509800E+77
      0.00000     -3.11018     -1.55509       1.24191242822216E+77
      0.00000     -3.11018     -1.49288       1.10616192861426E+77
      0.00000     -3.11018     -1.43068       1.04535458615457E+77
      0.00000     -3.11018     -1.36848       1.07440801334074E+77
      0.00000     -3.11018     -1.30627       1.20193744026364E+77
      0.00000     -3.11018     -1.24407       1.43028155069949E+77
      0.00000     -3.11018     -1.18187       1.75611365038161E+77
      0.00000     -3.11018     -1.11966       2.17145803002883E+77
      0.00000     -3.11018     -1.05746       2.66491365854802E+77
      0.00000     -3.11018     -0.99526       3.22290179721622E+77
      0.00000     -3.11018     -0.93305       3.83079152049821E+77
      0.00000     -3.11018     -0.87085       4.47380676905951E+77
      0.00000     -3.11018     -0.80865       5.13767043389659E+77
      0.00000     -3.11018     -0.74644       5.80898715710103E+77
      0.00000     -3.11018     -0.68424       6.47540186118671E+77
      0.00000     -3.11018     -0.62204       7.12559308774418E+77
      0.00000     -3.11018     -0.55983       7.74916901849511E+77
      0.00000     -3.11018     -0.49763       8.33653130744082E+77
      0.00000     -3.11018     -0.43542       8.87876039652275E+77
      0.00000     -3.11018     -0.37322       9.36755911423390E+77
      0.00000     -3.11018     -0.31102       9.79527233767749E+77
      0.00000     -3.11018     -0.24881       1.01549822236421E+78
      0.00000     -3.11018     -0.18661       1.04406632672377E+78
      0.00000     -3.11018     -0.12441       1.06473707902893E+78
      0.00000     -3.11018     -0.06220       1.07714312088723E+78
      0.00000     -3.11018      0.00000       1.08106026783055E+78
      0.00000     -3.11018      0.06220       1.07641799296088E+78
      0.00000     -3.11018      0.12441       1.06330262396843E+78
      0.00000     -3.11018      0.18661       1.04195270811335E+78
      0.00000     -3.11018      0.24881       1.01274724071918E+78
      0.00000     -3.11018      0.31102       9.76188599937991E+77
      0.00000     -3.11018      0.37322       9.32882918311029E+77
      0.00000     -3.11018      0.43542       8.83521108560302E+77
      0.00000     -3.11018      0.49763       8.28863744696187E+77
      0.00000     -3.11018      0.55983       7.69732429660938E+77
      0.00000     -3.11018      0.62204       7.07009170131627E+77
      0.00000     -3.11018      0.68424       6.41643711326926E+77
      0.00000     -3.11018      0.74644       5.74666917360277E+77
      0.00000     -3.11018      0.80865       5.07206344957655E+77
      0.00000     -3.11018      0.87085       4.40498439922769E+77
      0.00000     -3.11018      0.93305       3.75890615457474E+77
      0.00000     -3.11018      0.99526       3.14826182960074E+77
      0.00000     -3.11018      1.05746       2.58805989038723E+77
      0.00000     -3.11018      1.11966       2.09322851693014E+77
      0.00000     -3.11018      1.18187       1.67768494155726E+77
      0.00000     -3.11018      1.24407       1.35317417247368E+77
      0.00000     -3.11018      1.30627       1.12797516128908E+77
      0.00000     -3.11018      1.36848       1.00562433294520E+77
      0.00000     -3.11018      1.43068       9.83846179183811E+76
      0.00000     -3.11018      1.49288       1.05389716219832E+77
      0.00000     -3.11018      1.55509       1.20051262477769E+77
      0.00000     -3.11018      1.61729       1.40259091457999E+77
      0.00000     -3.11018      1.67950       1.63465540474791E+77
      0.00000     -3.11018      1.74170       1.86901314790501E+77
      0.00000     -3.11018      1.80390       2.07839721085684E+77
      0.00000     -3.11018      1.86611       2.23876402908331E+77
      0.00000     -3.11018      1.92831       2.33184555883217E+77
      0.00000     -3.11018      1.99051       2.34705248398991E+77
      0.00000     -3.11018      2.05272       2.28240146102914E+77
      0.00000     -3.11018      2.11492       2.14429089120616E+77
      0.00000     -3.11018      2.17712       1.94615066500173E+77
      0.00000     -3.11018      2.23933       1.70619992641877E+77
      0.00000     -3.11018      2.30153       1.44471414733357E+77
      0.00000     -3.11018      2.36373       1.18128582246852E+77
      0.00000     -3.11018      2.42594       9.32538766824008E+76
      0.00000     -3.11018      2.48814       7.10629893593198E+76
      0.00000     -3.11018      2.55034       5.22678999324804E+76
      0.00000     -3.11018      2.61255       3.71060187805540E+76
      0.00000     -3.11018      2.67475       2.54323844277872E+76
      0.00000     -3.11018      2.73696       1.68434859557593E+76
      0.00000     -3.11018      2.79916       1.08021688429500E+76
      0.00000     -3.11018      2.86136       6.74124550727309E+75
      0.00000     -3.11018      2.92357       4.13496382724733E+75
      0.00000     -3.11018      2.98577       2.53819247835831E+75
      0.00000     -3.11018      3.04797       1.60014056660104E+75
      0.00000     -3.04797     -3.11018       1.69048535836218E+75
      0.00000     -3.04797     -3.04797       2.71196810834504E+75
      0.00000     -3.04797     -2.98577       4.45861772035443E+75
      0.00000     -3.04797     -2.92357       7.31586495152368E+75
      0.00000     -3.04797     -2.86136       1.17685650491622E+76
      0.00000     -3.04797     -2.79916       1.83807958031065E+76
      0.00000     -3.04797     -2.73696       2.77467079275991E+76
      0.00000     -3.04797     -2.67475       4.04063554593241E+76
      0.00000     -3.04797     -2.61255       5.67284388621962E+76
      0.00000     -3.04797     -2.55034       7.67737061912845E+76
      0.00000     -3.04797     -2.48814       1.00165161704406E+77
      0.00000     -3.04797     -2.42594       1.25999608053337E+77
      0.00000     -3.04797     -2.36373       1.52835069862156E+77
      0.00000     -3.04797     -2.30153       1.78778171988388E+77
      0.00000     -3.04797     -2.23933       2.01675852961732E+77
      0.00000     -3.04797     -2.17712       2.19391528850677E+77
      0.00000     -3.04797     -2.11492       2.30123609648853E+77
      0.00000     -3.04797     -2.05272       2.32710524579328E+77
      0.00000     -3.04797     -1.99051       2.26865222223470E+77
      0.00000     -3.04797     -1.92831       2.13293979910100E+77
      0.00000     -3.04797     -1.86611       1.93676200573605E+77
      0.00000     -3.04797     -1.80390       1.70508151754045E+77
      0.00000     -3.04797     -1.74170       1.46838062559354E+77
      0.00000     -3.04797     -1.67950       1.25937423360369E+77
      0.00000     -3.04797     -1.61729       1.10960741897570E+77
      0.00000     -3.04797     -1.55509       1.04643047567049E+77
      0.00000     -3.04797     -1.49288       1.09073046870371E+77
      0.00000     -3.04797     -1.43068       1.25563411025413E+77
      0.00000     -3.04797     -1.36848       1.54622046343005E+77
      0.00000     -3.04797     -1.30627       1.96012717140363E+77
      0.00000     -3.04797     -1.24407       2.48882360522665E+77
      0.00000     -3.04797     -1.18187       3.11926873234944E+77
      0.00000     -3.04797     -1.11966       3.83566902503645E+77
      0.00000     -3.04797     -1.05746       4.62109204444572E+77
      0.00000     -3.04797     -0.99526       5.45875941538754E+77
      0.00000     -3.04797     -0.93305       6.33292275953242E+77
      0.00000     -3.04797     -0.87085       7.22930372292791E+77
      0.00000     -3.04797     -0.80865       8.13514410339719E+77
      0.00000     -3.04797     -0.74644       9.03895808479830E+77
      0.00000     -3.04797     -0.68424       9.93010353712533E+77
      0.00000     -3.04797     -0.62204       1.07982942759308E+78
      0.00000     -3.04797     -0.55983       1.16331633480245E+78
      0.00000     -3.04797     -0.49763       1.24239633318024E+78
      0.00000     -3.04797     -0.43542       1.31594582502365E+78
      0.00000     -3.04797     -0.37322       1.38280277477519E+78
      0.00000     -3.04797     -0.31102       1.44179718346639E+78
      0.00000     -3.04797     -0.24881       1.49179770666049E+78
      0.00000     -3.04797     -0.18661       1.53176848551956E+78
      0.00000     -3.04797     -0.12441       1.56082910734197E+78
      0.00000     -3.04797     -0.06220       1.57831036594195E+78
      0.00000     -3.04797      0.00000       1.58379911182800E+78
      0.00000     -3.04797      0.06220       1.57716685216896E+78
      0.00000     -3.04797      0.12441       1.55857870676155E+78
      0.00000     -3.04797      0.18661       1.52848163121395E+78
      0.00000     -3.04797      0.24881       1.48757323896221E+78
      0.00000     -3.04797      0.31102       1.43675483811701E+78
      0.00000     -3.04797      0.37322       1.37707420612692E+78
      0.00000     -3.04797      0.43542       1.30966494124418E+78
      0.00000     -3.04797      0.49763       1.23568978578715E+78
      0.00000     -3.04797      0.55983       1.15629500314718E+78
      0.00000     -3.04797      0.62204       1.07258167263003E+78
      0.00000     -3.04797      0.68424       9.85597691958492E+77
      0.00000     -3.04797      0.74644       8.96351486858772E+77
      0.00000     -3.04797      0.80865       8.05845156333967E+77
      0.00000     -3.04797      0.87085       7.15121360053004E+77
      0.00000     -3.04797      0.93305       6.25315092736890E+77
      0.00000     -3.04797      0.99526       5.37699062049721E+77
      0.00000     -3.04797      1.05746       4.53710185692249E+77
      0.00000     -3.04797      1.11966       3.74945207394379E+77
      0.00000     -3.04797      1.18187       3.03115939737299E+77
      0.00000     -3.04797      1.24407       2.39959297574029E+77
      0.00000     -3.04797      1.30627       1.87103893288109E+77
      0.00000     -3.04797      1.36848       1.45902923413577E+77
