   1.18179033990839      -1.759658727527357E-003 -1.488977078340112E-003
   2.36358067981677      -2.337694216158131E-003 -1.978095553175153E-003
   3.54537101972516       7.135530618959168E-003  6.037898921658408E-003
   4.72716135963354       2.856525211870147E-002  2.417116738398444E-002
   5.90895169954193       4.996376477854155E-002  4.227802774425692E-002
   7.09074203945032       5.027535820872454E-002  4.254168993513854E-002
   8.27253237935870       1.446731622348632E-002  1.224186366645021E-002
   9.45432271926709      -5.144933637078105E-002 -4.353507947506956E-002
   10.6361130591755      -0.117564853896129      -9.948029690718507E-002
   11.8179033990839      -0.144148865302892      -0.121974990347329     
   12.9996937389922      -0.105641260408422      -8.939086472530409E-002
   14.1814840789006      -9.504262429403996E-003 -8.042257673337201E-003
   15.3632744188090       0.103335536251926       8.743982139838501E-002
   16.5450647587174       0.178663173150974       0.151180092709866     
   17.7268550986258       0.178663173150974       0.151180092709866     
   18.9086454385342       0.103335536251926       8.743982139838537E-002
   20.0904357784426      -9.504262429403802E-003 -8.042257673337036E-003
   21.2722261183509      -0.105641260408422      -8.939086472530398E-002
   22.4540164582593      -0.144148865302892      -0.121974990347329     
   23.6358067981677      -0.117564853896129      -9.948029690718507E-002
   24.8175971380761      -5.144933637078117E-002 -4.353507947506965E-002
   25.9993874779845       1.446731622348622E-002  1.224186366645013E-002
   27.1811778178929       5.027535820872438E-002  4.254168993513840E-002
   28.3629681578013       4.996376477854150E-002  4.227802774425687E-002
   29.5447584977097       2.856525211870146E-002  2.417116738398444E-002
   30.7265488376180       7.135530618959242E-003  6.037898921658471E-003
   31.9083391775264      -2.337694216158119E-003 -1.978095553175143E-003
   33.0901295174348      -1.759658727527349E-003 -1.488977078340106E-003
   34.2719198573432       0.000000000000000E+000  0.000000000000000E+000
