      0.00000     -3.11018     -3.11018       1.47395964980167E+32
      0.00000     -3.11018     -3.04797       3.89080507765838E+32
      0.00000     -3.11018     -2.98577       8.19485121621735E+32
      0.00000     -3.11018     -2.92357       1.44741217671022E+33
      0.00000     -3.11018     -2.86136       2.23054489671157E+33
      0.00000     -3.11018     -2.79916       3.08295204859193E+33
      0.00000     -3.11018     -2.73696       3.89768789085147E+33
      0.00000     -3.11018     -2.67475       4.56892188045455E+33
      0.00000     -3.11018     -2.61255       5.00270771876756E+33
      0.00000     -3.11018     -2.55034       5.12051511211310E+33
      0.00000     -3.11018     -2.48814       4.86965867754709E+33
      0.00000     -3.11018     -2.42594       4.24817394288222E+33
      0.00000     -3.11018     -2.36373       3.33311473816476E+33
      0.00000     -3.11018     -2.30153       2.28855751345058E+33
      0.00000     -3.11018     -2.23933       1.33754454251827E+33
      0.00000     -3.11018     -2.17712       7.07763832526541E+32
      0.00000     -3.11018     -2.11492       5.84243743876984E+32
      0.00000     -3.11018     -2.05272       1.10354213209905E+33
      0.00000     -3.11018     -1.99051       2.39919106955411E+33
      0.00000     -3.11018     -1.92831       4.67371418046952E+33
      0.00000     -3.11018     -1.86611       8.25185458686190E+33
      0.00000     -3.11018     -1.80390       1.35762246902687E+34
      0.00000     -3.11018     -1.74170       2.11354246173857E+34
      0.00000     -3.11018     -1.67950       3.13476234797883E+34
      0.00000     -3.11018     -1.61729       4.44415181727181E+34
      0.00000     -3.11018     -1.55509       6.03740949905681E+34
      0.00000     -3.11018     -1.49288       7.88060427950864E+34
      0.00000     -3.11018     -1.43068       9.91331261998449E+34
      0.00000     -3.11018     -1.36848       1.20556100954437E+35
      0.00000     -3.11018     -1.30627       1.42167213023005E+35
      0.00000     -3.11018     -1.24407       1.63035804934349E+35
      0.00000     -3.11018     -1.18187       1.82283607658843E+35
      0.00000     -3.11018     -1.11966       1.99146949641491E+35
      0.00000     -3.11018     -1.05746       2.13026054470842E+35
